sensor_id,timestamp,pm25,pm10,no2,o3
sensor_haarlem_001,2024-06-27T13:00:00,14.86,24.31,10.88,41.2
sensor_haarlem_001,2024-06-27T14:00:00,13.98,25.35,12.92,41.2
sensor_haarlem_001,2024-06-27T15:00:00,13.64,24.78,12.78,41.2
sensor_haarlem_001,2024-06-27T16:00:00,16.17,27.05,14.68,41.2
sensor_haarlem_001,2024-06-27T17:00:00,15.26,26.1,12.48,41.2
sensor_haarlem_001,2024-06-27T18:00:00,16.9,31.03,15.23,41.2
sensor_haarlem_001,2024-06-27T19:00:00,18.61,30.82,14.74,41.2
sensor_haarlem_001,2024-06-27T20:00:00,14.77,25.72,7.62,41.2
sensor_haarlem_001,2024-06-27T21:00:00,15.47,26.57,14.43,41.2
sensor_haarlem_001,2024-06-27T22:00:00,16.35,27.49,11.3,41.2
sensor_haarlem_001,2024-06-27T23:00:00,13.52,23.26,9.75,41.2
sensor_haarlem_001,2024-06-28T00:00:00,9.48,18.19,8.36,40.86
sensor_haarlem_001,2024-06-28T01:00:00,16.98,30.2,14.36,40.86
sensor_haarlem_001,2024-06-28T02:00:00,12.27,20.22,8.28,40.86
sensor_haarlem_001,2024-06-28T03:00:00,12.87,19.34,11.23,40.86
sensor_haarlem_001,2024-06-28T04:00:00,13.82,22.67,11.06,40.86
sensor_haarlem_001,2024-06-28T05:00:00,13.24,25.73,14.31,40.86
sensor_haarlem_001,2024-06-28T06:00:00,14.05,20.76,10.26,40.86
sensor_haarlem_001,2024-06-28T07:00:00,15.48,26.62,15.17,40.86
sensor_haarlem_001,2024-06-28T08:00:00,19.2,34.38,13.73,40.86
sensor_haarlem_001,2024-06-28T09:00:00,16.31,26.69,12.62,40.86
sensor_haarlem_001,2024-06-28T10:00:00,18.68,33.34,12.75,40.86
sensor_haarlem_001,2024-06-28T11:00:00,16.19,29.16,12.24,40.86
sensor_haarlem_001,2024-06-28T12:00:00,13.46,20.83,9.86,40.86
sensor_haarlem_001,2024-06-28T13:00:00,14.49,25.58,16.09,40.86
sensor_haarlem_001,2024-06-28T14:00:00,14.69,24.27,10.46,40.86
sensor_haarlem_001,2024-06-28T15:00:00,13.66,23.7,11.66,40.86
sensor_haarlem_001,2024-06-28T16:00:00,17.88,32.02,13.41,40.86
sensor_haarlem_001,2024-06-28T17:00:00,13.84,22.62,10.05,40.86
sensor_haarlem_001,2024-06-28T18:00:00,18.67,31.11,12.73,40.86
sensor_haarlem_001,2024-06-28T19:00:00,20.76,33.4,15.18,40.86
sensor_haarlem_001,2024-06-28T20:00:00,15.51,26.15,10.89,40.86
sensor_haarlem_001,2024-06-28T21:00:00,14.09,25.09,14.45,40.86
sensor_haarlem_001,2024-06-28T22:00:00,15.23,22.92,13.53,40.86
sensor_haarlem_001,2024-06-28T23:00:00,11.28,20.49,7.76,40.86
sensor_haarlem_001,2024-06-29T00:00:00,10.11,18.41,8.96,40.52
sensor_haarlem_001,2024-06-29T01:00:00,8.4,13.62,7.88,40.52
sensor_haarlem_001,2024-06-29T02:00:00,8.27,14.61,9.45,40.52
sensor_haarlem_001,2024-06-29T03:00:00,8.81,15.71,6.99,40.52
sensor_haarlem_001,2024-06-29T04:00:00,10.88,19.54,7.42,40.52
sensor_haarlem_001,2024-06-29T05:00:00,10.64,18.2,9.35,40.52
sensor_haarlem_001,2024-06-29T06:00:00,12.75,21.09,11.93,40.52
sensor_haarlem_001,2024-06-29T07:00:00,10.86,17.91,6.46,40.52
sensor_haarlem_001,2024-06-29T08:00:00,13.36,25.08,13.09,40.52
sensor_haarlem_001,2024-06-29T09:00:00,12.66,22.78,8.08,40.52
sensor_haarlem_001,2024-06-29T10:00:00,10.08,19.07,8.12,40.52
sensor_haarlem_001,2024-06-29T11:00:00,9.9,17.34,8.21,40.52
sensor_haarlem_001,2024-06-29T12:00:00,9.34,17.07,7.37,40.52
sensor_haarlem_001,2024-06-29T13:00:00,8.81,15.01,9.28,40.52
sensor_haarlem_001,2024-06-29T14:00:00,9.54,16.69,6.36,40.52
sensor_haarlem_001,2024-06-29T15:00:00,10.63,20.59,8.05,40.52
sensor_haarlem_001,2024-06-29T16:00:00,11.41,21.05,12.15,40.52
sensor_haarlem_001,2024-06-29T17:00:00,11.79,18.91,5.78,40.52
sensor_haarlem_001,2024-06-29T18:00:00,8.12,13.44,8.24,40.52
sensor_haarlem_001,2024-06-29T19:00:00,9.43,16.36,6.97,40.52
sensor_haarlem_001,2024-06-29T20:00:00,10.73,17.97,8.74,40.52
sensor_haarlem_001,2024-06-29T21:00:00,10.63,17.94,8.2,40.52
sensor_haarlem_001,2024-06-29T22:00:00,11.04,19.95,10.72,40.52
sensor_haarlem_001,2024-06-29T23:00:00,9.76,15.51,7.17,40.52
sensor_haarlem_001,2024-06-30T00:00:00,6.99,12.55,5.59,40.17
sensor_haarlem_001,2024-06-30T01:00:00,9.43,16.23,5.97,40.17
sensor_haarlem_001,2024-06-30T02:00:00,7.38,13.67,6.52,40.17
sensor_haarlem_001,2024-06-30T03:00:00,8.02,14.04,5.0,40.17
sensor_haarlem_001,2024-06-30T04:00:00,10.19,17.51,8.07,40.17
sensor_haarlem_001,2024-06-30T05:00:00,11.13,18.06,8.85,40.17
sensor_haarlem_001,2024-06-30T06:00:00,11.43,20.95,9.91,40.17
sensor_haarlem_001,2024-06-30T07:00:00,13.78,23.04,11.79,40.17
sensor_haarlem_001,2024-06-30T08:00:00,11.57,20.28,7.28,40.17
sensor_haarlem_001,2024-06-30T09:00:00,10.4,19.53,7.89,40.17
sensor_haarlem_001,2024-06-30T10:00:00,11.88,19.81,9.63,40.17
sensor_haarlem_001,2024-06-30T11:00:00,9.79,16.74,6.62,40.17
sensor_haarlem_001,2024-06-30T12:00:00,9.14,13.89,8.36,40.17
sensor_haarlem_001,2024-06-30T13:00:00,11.19,18.85,8.04,40.17
sensor_haarlem_001,2024-06-30T14:00:00,5.98,10.4,5.26,40.17
sensor_haarlem_001,2024-06-30T15:00:00,13.0,24.09,12.79,40.17
sensor_haarlem_001,2024-06-30T16:00:00,7.92,13.51,8.04,40.17
sensor_haarlem_001,2024-06-30T17:00:00,11.68,18.56,7.94,40.17
sensor_haarlem_001,2024-06-30T18:00:00,10.43,20.04,10.27,40.17
sensor_haarlem_001,2024-06-30T19:00:00,11.65,19.69,6.18,40.17
sensor_haarlem_001,2024-06-30T20:00:00,12.31,19.13,12.53,40.17
sensor_haarlem_001,2024-06-30T21:00:00,10.56,19.01,10.07,40.17
sensor_haarlem_001,2024-06-30T22:00:00,8.03,12.83,5.46,40.17
sensor_haarlem_001,2024-06-30T23:00:00,11.5,19.46,6.6,40.17
sensor_haarlem_001,2024-07-01T00:00:00,13.68,22.28,12.44,39.83
sensor_haarlem_001,2024-07-01T01:00:00,16.85,26.59,18.86,39.83
sensor_haarlem_001,2024-07-01T02:00:00,10.93,19.59,5.08,39.83
sensor_haarlem_001,2024-07-01T03:00:00,13.31,24.66,7.17,39.83
sensor_haarlem_001,2024-07-01T04:00:00,12.07,22.56,11.21,39.83
sensor_haarlem_001,2024-07-01T05:00:00,15.5,27.85,17.4,39.83
sensor_haarlem_001,2024-07-01T06:00:00,18.04,29.29,15.02,39.83
sensor_haarlem_001,2024-07-01T07:00:00,17.7,32.44,9.07,39.83
sensor_haarlem_001,2024-07-01T08:00:00,16.65,30.68,15.43,39.83
sensor_haarlem_001,2024-07-01T09:00:00,19.17,31.05,14.3,39.83
sensor_haarlem_001,2024-07-01T10:00:00,12.76,20.79,10.71,39.83
sensor_haarlem_001,2024-07-01T11:00:00,15.46,26.41,13.45,39.83
sensor_haarlem_001,2024-07-01T12:00:00,13.78,24.42,12.03,39.83
sensor_haarlem_001,2024-07-01T13:00:00,10.39,16.57,5.78,39.83
sensor_haarlem_001,2024-07-01T14:00:00,12.92,21.87,10.29,39.83
sensor_haarlem_001,2024-07-01T15:00:00,14.04,22.41,7.91,39.83
sensor_haarlem_001,2024-07-01T16:00:00,12.27,22.5,9.76,39.83
sensor_haarlem_001,2024-07-01T17:00:00,16.29,29.18,13.17,39.83
sensor_haarlem_001,2024-07-01T18:00:00,13.81,22.28,11.01,39.83
sensor_haarlem_001,2024-07-01T19:00:00,17.78,28.71,12.1,39.83
sensor_haarlem_001,2024-07-01T20:00:00,13.48,21.16,13.13,39.83
sensor_haarlem_001,2024-07-01T21:00:00,14.96,29.54,12.92,39.83
sensor_haarlem_001,2024-07-01T22:00:00,9.76,18.61,8.55,39.83
sensor_haarlem_001,2024-07-01T23:00:00,14.31,24.8,9.48,39.83
sensor_haarlem_001,2024-07-02T00:00:00,13.02,21.93,8.64,39.48
sensor_haarlem_001,2024-07-02T01:00:00,8.72,15.62,10.34,39.48
sensor_haarlem_001,2024-07-02T02:00:00,16.26,28.15,14.41,39.48
sensor_haarlem_001,2024-07-02T03:00:00,11.0,18.76,9.65,39.48
sensor_haarlem_001,2024-07-02T04:00:00,17.76,32.16,15.43,39.48
sensor_haarlem_001,2024-07-02T05:00:00,15.09,25.4,13.61,39.48
sensor_haarlem_001,2024-07-02T06:00:00,16.53,27.08,11.09,39.48
sensor_haarlem_001,2024-07-02T07:00:00,17.14,25.08,10.93,39.48
sensor_haarlem_001,2024-07-02T08:00:00,17.22,28.46,13.48,39.48
sensor_haarlem_001,2024-07-02T09:00:00,17.92,29.77,14.3,39.48
sensor_haarlem_001,2024-07-02T10:00:00,17.77,31.45,13.1,39.48
sensor_haarlem_001,2024-07-02T11:00:00,15.96,28.71,10.58,39.48
sensor_haarlem_001,2024-07-02T12:00:00,16.29,27.7,12.24,39.48
sensor_haarlem_001,2024-07-02T13:00:00,17.62,29.59,15.92,39.48
sensor_haarlem_001,2024-07-02T14:00:00,12.21,21.22,8.44,39.48
sensor_haarlem_001,2024-07-02T15:00:00,14.1,24.89,10.13,39.48
sensor_haarlem_001,2024-07-02T16:00:00,12.29,21.5,11.45,39.48
sensor_haarlem_001,2024-07-02T17:00:00,13.4,22.19,8.7,39.48
sensor_haarlem_001,2024-07-02T18:00:00,15.33,24.58,11.04,39.48
sensor_haarlem_001,2024-07-02T19:00:00,14.39,24.84,11.78,39.48
sensor_haarlem_001,2024-07-02T20:00:00,11.23,19.9,6.83,39.48
sensor_haarlem_001,2024-07-02T21:00:00,15.65,25.29,12.19,39.48
sensor_haarlem_001,2024-07-02T22:00:00,17.17,27.56,12.97,39.48
sensor_haarlem_001,2024-07-02T23:00:00,13.69,23.59,15.01,39.48
sensor_haarlem_001,2024-07-03T00:00:00,8.41,13.63,5.43,39.14
sensor_haarlem_001,2024-07-03T01:00:00,12.35,20.63,9.71,39.14
sensor_haarlem_001,2024-07-03T02:00:00,12.51,18.66,6.38,39.14
sensor_haarlem_001,2024-07-03T03:00:00,14.31,24.28,12.27,39.14
sensor_haarlem_001,2024-07-03T04:00:00,15.38,25.19,13.33,39.14
sensor_haarlem_001,2024-07-03T05:00:00,12.2,19.57,11.45,39.14
sensor_haarlem_001,2024-07-03T06:00:00,13.78,24.9,11.15,39.14
sensor_haarlem_001,2024-07-03T07:00:00,17.03,29.91,15.65,39.14
sensor_haarlem_001,2024-07-03T08:00:00,15.19,27.22,14.34,39.14
sensor_haarlem_001,2024-07-03T09:00:00,13.03,21.24,9.64,39.14
sensor_haarlem_001,2024-07-03T10:00:00,12.94,23.36,12.94,39.14
sensor_haarlem_001,2024-07-03T11:00:00,15.94,27.58,11.34,39.14
sensor_haarlem_001,2024-07-03T12:00:00,7.06,12.38,6.06,39.14
sensor_haarlem_001,2024-07-03T13:00:00,12.37,19.48,7.05,39.14
sensor_haarlem_001,2024-07-03T14:00:00,14.63,25.87,13.31,39.14
sensor_haarlem_001,2024-07-03T15:00:00,13.71,20.2,13.1,39.14
sensor_haarlem_001,2024-07-03T16:00:00,19.09,34.07,12.69,39.14
sensor_haarlem_001,2024-07-03T17:00:00,15.55,24.93,8.49,39.14
sensor_haarlem_001,2024-07-03T18:00:00,18.09,27.71,18.93,39.14
sensor_haarlem_001,2024-07-03T19:00:00,15.35,25.93,14.42,39.14
sensor_haarlem_001,2024-07-03T20:00:00,14.74,24.29,10.36,39.14
sensor_haarlem_001,2024-07-03T21:00:00,12.79,21.01,10.99,39.14
sensor_haarlem_001,2024-07-03T22:00:00,14.04,24.16,9.79,39.14
sensor_haarlem_001,2024-07-03T23:00:00,13.59,23.52,9.46,39.14
sensor_haarlem_001,2024-07-04T00:00:00,14.6,24.51,8.58,38.8
sensor_haarlem_001,2024-07-04T01:00:00,15.3,26.69,8.86,38.8
sensor_haarlem_001,2024-07-04T02:00:00,13.58,23.03,10.84,38.8
sensor_haarlem_001,2024-07-04T03:00:00,12.03,21.94,11.82,38.8
sensor_haarlem_001,2024-07-04T04:00:00,16.35,28.6,15.03,38.8
sensor_haarlem_001,2024-07-04T05:00:00,11.33,19.95,10.4,38.8
sensor_haarlem_001,2024-07-04T06:00:00,12.42,20.27,8.24,38.8
sensor_haarlem_001,2024-07-04T07:00:00,15.67,27.54,10.81,38.8
sensor_haarlem_001,2024-07-04T08:00:00,17.83,31.23,10.95,38.8
sensor_haarlem_001,2024-07-04T09:00:00,16.67,28.15,18.91,38.8
sensor_haarlem_001,2024-07-04T10:00:00,16.31,27.92,15.8,38.8
sensor_haarlem_001,2024-07-04T11:00:00,15.48,24.03,15.1,38.8
sensor_haarlem_001,2024-07-04T12:00:00,18.55,35.3,15.91,38.8
sensor_haarlem_001,2024-07-04T13:00:00,11.78,20.07,10.59,38.8
sensor_haarlem_001,2024-07-04T14:00:00,12.93,21.08,10.99,38.8
sensor_haarlem_001,2024-07-04T15:00:00,16.65,27.01,11.09,38.8
sensor_haarlem_001,2024-07-04T16:00:00,12.9,21.96,7.7,38.8
sensor_haarlem_001,2024-07-04T17:00:00,13.02,20.63,10.48,38.8
sensor_haarlem_001,2024-07-04T18:00:00,13.51,23.6,10.3,38.8
sensor_haarlem_001,2024-07-04T19:00:00,16.27,25.58,14.3,38.8
sensor_haarlem_001,2024-07-04T20:00:00,14.4,23.09,10.81,38.8
sensor_haarlem_001,2024-07-04T21:00:00,14.7,28.3,9.34,38.8
sensor_haarlem_001,2024-07-04T22:00:00,10.69,20.45,6.85,38.8
sensor_haarlem_001,2024-07-04T23:00:00,15.83,26.49,10.98,38.8
sensor_haarlem_001,2024-07-05T00:00:00,13.76,22.72,10.8,38.45
sensor_haarlem_001,2024-07-05T01:00:00,17.65,29.99,21.58,38.45
sensor_haarlem_001,2024-07-05T02:00:00,12.75,22.52,12.3,38.45
sensor_haarlem_001,2024-07-05T03:00:00,10.81,19.03,11.69,38.45
sensor_haarlem_001,2024-07-05T04:00:00,12.1,23.49,7.88,38.45
sensor_haarlem_001,2024-07-05T05:00:00,14.69,24.79,12.08,38.45
sensor_haarlem_001,2024-07-05T06:00:00,15.51,26.97,14.97,38.45
sensor_haarlem_001,2024-07-05T07:00:00,12.51,22.73,9.96,38.45
sensor_haarlem_001,2024-07-05T08:00:00,17.39,27.71,12.66,38.45
sensor_haarlem_001,2024-07-05T09:00:00,15.57,26.18,14.48,38.45
sensor_haarlem_001,2024-07-05T10:00:00,21.15,32.8,18.96,38.45
sensor_haarlem_001,2024-07-05T11:00:00,13.64,22.67,11.86,38.45
sensor_haarlem_001,2024-07-05T12:00:00,13.63,21.64,13.27,38.45
sensor_haarlem_001,2024-07-05T13:00:00,11.65,20.31,12.26,38.45
sensor_haarlem_001,2024-07-05T14:00:00,13.48,22.07,8.25,38.45
sensor_haarlem_001,2024-07-05T15:00:00,15.13,25.77,13.46,38.45
sensor_haarlem_001,2024-07-05T16:00:00,15.24,26.02,12.82,38.45
sensor_haarlem_001,2024-07-05T17:00:00,18.19,28.29,17.21,38.45
sensor_haarlem_001,2024-07-05T18:00:00,18.86,32.05,12.05,38.45
sensor_haarlem_001,2024-07-05T19:00:00,15.19,26.01,9.79,38.45
sensor_haarlem_001,2024-07-05T20:00:00,19.9,35.9,13.27,38.45
sensor_haarlem_001,2024-07-05T21:00:00,17.86,30.66,14.47,38.45
sensor_haarlem_001,2024-07-05T22:00:00,13.75,24.73,11.22,38.45
sensor_haarlem_001,2024-07-05T23:00:00,14.69,24.41,12.61,38.45
sensor_haarlem_001,2024-07-06T00:00:00,7.58,12.74,8.32,38.11
sensor_haarlem_001,2024-07-06T01:00:00,10.38,15.85,8.31,38.11
sensor_haarlem_001,2024-07-06T02:00:00,11.23,19.35,7.93,38.11
sensor_haarlem_001,2024-07-06T03:00:00,10.41,17.19,10.05,38.11
sensor_haarlem_001,2024-07-06T04:00:00,10.02,18.26,8.09,38.11
sensor_haarlem_001,2024-07-06T05:00:00,8.66,14.64,9.27,38.11
sensor_haarlem_001,2024-07-06T06:00:00,13.05,23.34,10.64,38.11
sensor_haarlem_001,2024-07-06T07:00:00,12.81,21.94,11.06,38.11
sensor_haarlem_001,2024-07-06T08:00:00,10.22,17.53,10.9,38.11
sensor_haarlem_001,2024-07-06T09:00:00,10.25,17.45,10.73,38.11
sensor_haarlem_001,2024-07-06T10:00:00,10.26,16.67,7.27,38.11
sensor_haarlem_001,2024-07-06T11:00:00,10.87,19.69,7.45,38.11
sensor_haarlem_001,2024-07-06T12:00:00,8.61,14.87,6.49,38.11
sensor_haarlem_001,2024-07-06T13:00:00,9.74,16.82,6.91,38.11
sensor_haarlem_001,2024-07-06T14:00:00,10.27,16.26,6.46,38.11
sensor_haarlem_001,2024-07-06T15:00:00,10.46,17.15,10.07,38.11
sensor_haarlem_001,2024-07-06T16:00:00,9.06,14.0,6.74,38.11
sensor_haarlem_001,2024-07-06T17:00:00,12.88,20.01,10.57,38.11
sensor_haarlem_001,2024-07-06T18:00:00,11.83,18.85,6.89,38.11
sensor_haarlem_001,2024-07-06T19:00:00,13.4,23.81,10.98,38.11
sensor_haarlem_001,2024-07-06T20:00:00,9.96,16.57,6.42,38.11
sensor_haarlem_001,2024-07-06T21:00:00,9.52,15.74,7.53,38.11
sensor_haarlem_001,2024-07-06T22:00:00,11.48,22.11,10.59,38.11
sensor_haarlem_001,2024-07-06T23:00:00,10.62,18.72,6.93,38.11
sensor_haarlem_001,2024-07-07T00:00:00,10.25,18.95,4.59,37.77
sensor_haarlem_001,2024-07-07T01:00:00,9.2,16.42,9.57,37.77
sensor_haarlem_001,2024-07-07T02:00:00,10.17,18.1,8.81,37.77
sensor_haarlem_001,2024-07-07T03:00:00,8.87,16.1,7.69,37.77
sensor_haarlem_001,2024-07-07T04:00:00,11.46,18.64,7.49,37.77
sensor_haarlem_001,2024-07-07T05:00:00,10.35,15.48,10.63,37.77
sensor_haarlem_001,2024-07-07T06:00:00,7.79,14.05,6.72,37.77
sensor_haarlem_001,2024-07-07T07:00:00,9.9,17.42,6.51,37.77
sensor_haarlem_001,2024-07-07T08:00:00,10.17,15.87,5.09,37.77
sensor_haarlem_001,2024-07-07T09:00:00,10.49,17.26,10.41,37.77
sensor_haarlem_001,2024-07-07T10:00:00,11.56,17.79,10.36,37.77
sensor_haarlem_001,2024-07-07T11:00:00,9.96,17.05,5.32,37.77
sensor_haarlem_001,2024-07-07T12:00:00,9.1,17.74,6.24,37.77
sensor_haarlem_001,2024-07-07T13:00:00,10.5,18.92,12.02,37.77
sensor_haarlem_001,2024-07-07T14:00:00,9.2,15.18,5.51,37.77
sensor_haarlem_001,2024-07-07T15:00:00,11.75,17.77,6.62,37.77
sensor_haarlem_001,2024-07-07T16:00:00,9.63,15.34,7.66,37.77
sensor_haarlem_001,2024-07-07T17:00:00,12.53,20.62,9.65,37.77
sensor_haarlem_001,2024-07-07T18:00:00,9.69,16.63,8.51,37.77
sensor_haarlem_001,2024-07-07T19:00:00,10.23,18.75,7.08,37.77
sensor_haarlem_001,2024-07-07T20:00:00,10.68,18.76,9.2,37.77
sensor_haarlem_001,2024-07-07T21:00:00,9.21,14.48,6.99,37.77
sensor_haarlem_001,2024-07-07T22:00:00,10.21,18.32,8.41,37.77
sensor_haarlem_001,2024-07-07T23:00:00,9.47,17.18,8.62,37.77
sensor_haarlem_001,2024-07-08T00:00:00,13.51,21.79,10.9,37.43
sensor_haarlem_001,2024-07-08T01:00:00,10.34,16.51,7.0,37.43
sensor_haarlem_001,2024-07-08T02:00:00,14.78,23.76,12.48,37.43
sensor_haarlem_001,2024-07-08T03:00:00,15.07,24.47,11.83,37.43
sensor_haarlem_001,2024-07-08T04:00:00,14.98,26.53,12.4,37.43
sensor_haarlem_001,2024-07-08T05:00:00,15.53,27.85,15.19,37.43
sensor_haarlem_001,2024-07-08T06:00:00,13.28,21.65,6.82,37.43
sensor_haarlem_001,2024-07-08T07:00:00,16.69,31.31,10.29,37.43
sensor_haarlem_001,2024-07-08T08:00:00,17.79,30.68,16.04,37.43
sensor_haarlem_001,2024-07-08T09:00:00,18.2,32.79,13.82,37.43
sensor_haarlem_001,2024-07-08T10:00:00,12.59,20.99,8.89,37.43
sensor_haarlem_001,2024-07-08T11:00:00,13.85,22.77,8.82,37.43
sensor_haarlem_001,2024-07-08T12:00:00,17.24,28.86,16.23,37.43
sensor_haarlem_001,2024-07-08T13:00:00,10.56,17.86,9.67,37.43
sensor_haarlem_001,2024-07-08T14:00:00,16.27,26.95,13.57,37.43
sensor_haarlem_001,2024-07-08T15:00:00,13.78,23.95,7.68,37.43
sensor_haarlem_001,2024-07-08T16:00:00,11.5,18.37,8.91,37.43
sensor_haarlem_001,2024-07-08T17:00:00,15.63,25.96,15.84,37.43
sensor_haarlem_001,2024-07-08T18:00:00,18.47,35.16,12.21,37.43
sensor_haarlem_001,2024-07-08T19:00:00,16.33,25.72,10.72,37.43
sensor_haarlem_001,2024-07-08T20:00:00,12.23,18.51,13.72,37.43
sensor_haarlem_001,2024-07-08T21:00:00,16.41,25.18,12.63,37.43
sensor_haarlem_001,2024-07-08T22:00:00,14.95,25.44,10.28,37.43
sensor_haarlem_001,2024-07-08T23:00:00,9.16,14.97,5.54,37.43
sensor_haarlem_001,2024-07-09T00:00:00,13.57,21.51,10.15,37.08
sensor_haarlem_001,2024-07-09T01:00:00,13.46,22.78,12.2,37.08
sensor_haarlem_001,2024-07-09T02:00:00,13.63,24.95,9.29,37.08
sensor_haarlem_001,2024-07-09T03:00:00,10.99,19.29,11.16,37.08
sensor_haarlem_001,,15.29,26.47,17.42,37.08
sensor_haarlem_001,2024-07-09T05:00:00,12.98,20.94,13.17,37.08
sensor_haarlem_001,2024-07-09T06:00:00,13.54,21.45,10.05,37.08
sensor_haarlem_001,2024-07-09T07:00:00,16.28,26.98,11.45,37.08
sensor_haarlem_001,2024-07-09T08:00:00,17.51,30.32,8.42,37.08
sensor_haarlem_001,2024-07-09T09:00:00,16.54,27.79,11.01,37.08
sensor_haarlem_001,2024-07-09T10:00:00,17.01,25.13,4.3,37.08
sensor_haarlem_001,2024-07-09T11:00:00,14.93,26.88,15.11,37.08
sensor_haarlem_001,2024-07-09T12:00:00,14.56,21.12,9.25,37.08
sensor_haarlem_001,2024-07-09T13:00:00,14.85,23.42,9.31,37.08
sensor_haarlem_001,2024-07-09T14:00:00,14.89,26.29,14.87,37.08
sensor_haarlem_001,2024-07-09T15:00:00,14.47,24.53,11.94,37.08
sensor_haarlem_001,2024-07-09T16:00:00,17.78,30.66,17.35,37.08
sensor_haarlem_001,2024-07-09T17:00:00,15.09,26.21,10.23,37.08
sensor_haarlem_001,2024-07-09T18:00:00,17.63,28.99,11.9,37.08
sensor_haarlem_001,2024-07-09T19:00:00,13.76,24.73,9.69,37.08
sensor_haarlem_001,2024-07-09T20:00:00,16.83,29.41,14.29,37.08
sensor_haarlem_001,2024-07-09T21:00:00,14.86,29.84,8.17,37.08
sensor_haarlem_001,2024-07-09T22:00:00,14.25,25.13,15.33,37.08
sensor_haarlem_001,2024-07-09T23:00:00,12.82,20.33,10.87,37.08
sensor_haarlem_001,2024-07-10T00:00:00,8.05,13.47,5.66,36.74
sensor_haarlem_001,2024-07-10T01:00:00,14.15,23.64,9.23,36.74
sensor_haarlem_001,2024-07-10T02:00:00,12.27,20.27,9.95,36.74
sensor_haarlem_001,2024-07-10T03:00:00,11.15,19.98,12.5,36.74
sensor_haarlem_001,2024-07-10T04:00:00,14.73,24.7,9.91,36.74
sensor_haarlem_001,2024-07-10T05:00:00,12.35,20.17,8.04,36.74
sensor_haarlem_001,2024-07-10T06:00:00,13.72,21.93,13.1,36.74
sensor_haarlem_001,2024-07-10T07:00:00,15.5,27.76,11.97,36.74
sensor_haarlem_001,2024-07-10T08:00:00,14.86,25.81,10.94,36.74
sensor_haarlem_001,2024-07-10T09:00:00,12.62,22.37,10.87,36.74
sensor_haarlem_001,2024-07-10T10:00:00,15.01,29.74,14.91,36.74
sensor_haarlem_001,2024-07-10T11:00:00,11.6,20.16,9.45,36.74
sensor_haarlem_001,2024-07-10T12:00:00,11.95,20.74,10.24,36.74
sensor_haarlem_001,2024-07-10T13:00:00,13.59,24.39,12.74,36.74
sensor_haarlem_001,2024-07-10T14:00:00,14.09,22.27,12.91,36.74
sensor_haarlem_001,2024-07-10T15:00:00,15.15,27.84,9.74,36.74
sensor_haarlem_001,2024-07-10T16:00:00,15.69,27.53,13.93,36.74
sensor_haarlem_001,2024-07-10T17:00:00,17.11,26.51,9.52,36.74
sensor_haarlem_001,2024-07-10T18:00:00,17.25,28.18,11.36,36.74
sensor_haarlem_001,2024-07-10T19:00:00,15.99,26.7,9.19,36.74
sensor_haarlem_001,2024-07-10T20:00:00,13.14,22.98,9.02,36.74
sensor_haarlem_001,2024-07-10T21:00:00,14.97,23.17,11.83,36.74
sensor_haarlem_001,2024-07-10T22:00:00,10.02,16.4,9.12,36.74
sensor_haarlem_001,2024-07-10T23:00:00,15.4,28.12,18.18,36.74
sensor_haarlem_001,2024-07-11T00:00:00,12.12,20.14,9.14,36.4
sensor_haarlem_001,2024-07-11T01:00:00,14.44,26.34,9.99,36.4
sensor_haarlem_001,2024-07-11T02:00:00,14.12,23.97,14.5,36.4
sensor_haarlem_001,2024-07-11T03:00:00,14.65,24.31,13.6,36.4
sensor_haarlem_001,2024-07-11T04:00:00,14.24,26.52,13.04,36.4
sensor_haarlem_001,2024-07-11T05:00:00,11.26,19.54,9.83,36.4
sensor_haarlem_001,2024-07-11T06:00:00,16.98,28.23,13.84,36.4
sensor_haarlem_001,2024-07-11T07:00:00,12.03,19.43,7.44,36.4
sensor_haarlem_001,2024-07-11T08:00:00,15.37,27.37,13.01,36.4
sensor_haarlem_001,2024-07-11T09:00:00,15.3,24.02,15.24,36.4
sensor_haarlem_001,2024-07-11T10:00:00,14.41,24.89,10.54,36.4
sensor_haarlem_001,2024-07-11T11:00:00,16.42,29.65,13.25,36.4
sensor_haarlem_001,2024-07-11T12:00:00,14.09,23.32,14.63,36.4
sensor_haarlem_001,2024-07-11T13:00:00,14.06,22.2,11.77,36.4
sensor_haarlem_001,2024-07-11T14:00:00,16.55,29.16,14.59,36.4
sensor_haarlem_001,2024-07-11T15:00:00,17.92,30.49,15.18,36.4
sensor_haarlem_001,2024-07-11T16:00:00,11.69,21.06,6.07,36.4
sensor_haarlem_001,2024-07-11T17:00:00,15.11,25.87,15.83,36.4
sensor_haarlem_001,2024-07-11T18:00:00,15.75,28.76,10.21,36.4
sensor_haarlem_001,2024-07-11T19:00:00,15.83,27.31,11.62,36.4
sensor_haarlem_001,2024-07-11T20:00:00,14.52,25.43,12.21,36.4
sensor_haarlem_001,2024-07-11T21:00:00,15.29,25.28,8.12,36.4
sensor_haarlem_001,2024-07-11T22:00:00,12.96,23.68,9.42,36.4
sensor_haarlem_001,2024-07-11T23:00:00,12.39,20.62,12.38,36.4
sensor_haarlem_001,2024-07-12T00:00:00,12.66,22.58,8.73,36.07
sensor_haarlem_001,2024-07-12T01:00:00,15.51,24.72,13.19,36.07
